Id,SalePrice
2736,125562.4952026775
2737,126952.36888973393
2738,188570.1023492355
2739,173513.1374061242
2740,170965.0356465208
2741,148032.11981008973
2742,184400.48128806625
2743,140851.1057602982
2744,153128.32332929663
2745,137608.06715716654
2746,136218.1934701101
2747,164015.66721123864
2748,229803.0217319095
2749,145252.37243597687
2750,140851.1057602982
2751,133901.73732501606
2752,254589.1024844158
2753,278911.8920079033
2754,304856.2008329566
2755,221695.42522408036
2756,157297.9443904659
2757,224243.5269836838
2758,136218.1934701101
2759,193666.3058684424
2760,221463.77960957095
2761,139461.2320732418
2762,132511.86363795964
2763,168185.28827240792
2764,183473.89883002863
2765,173513.1374061242
2766,209649.85326959132
2767,164015.66721123864
2768,71357.42140747685
2769,138071.35838618534
2770,193666.3058684424
2771,149190.34788263676
2772,71357.42140747685
2773,215904.28486134525
2774,126952.36888973393
2775,108884.01095800038
2776,164015.66721123864
2777,204785.29536489383
2778,117686.54430935775
2779,204785.29536489383
2780,136218.1934701101
2781,121392.87414150822
2782,193666.3058684424
2783,121392.87414150822
2784,204785.29536489383
2785,175597.94793670886
2786,117686.54430935775
2787,158919.46369203174
2788,129268.82503482798
2789,171428.32687553958
2790,71357.42140747685
2791,215904.28486134525
2792,71357.42140747685
2793,126952.36888973393
2794,131121.98995090323
2795,113053.63201916966
2796,120003.0004544518
2797,204785.29536489383
2798,157066.2987759565
2799,161699.2110661446
2800,71357.42140747685
2801,142704.27067637345
2802,138071.35838618534
2803,204785.29536489383
2804,162625.79352418223
2805,131585.28117992202
2806,113053.63201916966
2807,128342.24257679036
2808,193666.3058684424
2809,149190.34788263676
2810,137608.06715716654
2811,189959.97603629195
2812,214051.11994527
2813,205711.87782293145
2814,207101.75150998787
2815,145947.3092795051
2816,192044.78656687657
2817,204553.64975038444
2818,204785.29536489383
2819,175597.94793670886
2820,188106.8111202167
2821,121161.2285269988
2822,255515.68494245343
2823,265013.155137339
2824,193666.3058684424
2825,203163.776063328
2826,138071.35838618534
2827,142009.3338328452
2828,188570.1023492355
2829,284471.386756129
2830,267792.90251145186
2831,217757.4497774205
2832,186022.00058963208
2833,246018.21474756784
2834,219147.3234644769
2835,204785.29536489383
2836,212661.2462582136
2837,192276.432181386
2838,178377.69531082173
2839,180925.79707042518
2840,208259.9795825349
2841,190654.91287982016
2842,207101.75150998787
2843,144789.08120695807
2844,227023.27435779668
2845,140156.16891676997
2846,208259.9795825349
2847,194129.59709746123
2848,168185.28827240792
2849,193897.95148295182
2850,221000.48838055215
2851,179535.92338336876
2852,199920.73746019634
2853,212661.2462582136
2854,168648.57950142672
2855,197604.2813151023
2856,205248.58659391265
2857,203858.7129068562
2858,187643.5198911979
2859,193666.3058684424
2860,71357.42140747685
2861,154749.84263086246
2862,214051.11994527
2863,71357.42140747685
2864,187643.5198911979
2865,192971.36902491422
2866,159382.75492105057
2867,132743.50925246906
2868,193666.3058684424
2869,138071.35838618534
2870,212429.60064370418
2871,71357.42140747685
2872,121392.87414150822
2873,135059.9653975631
2874,126952.36888973393
2875,173281.49179161483
2876,143630.85313441104
2877,121392.87414150822
2878,138071.35838618534
2879,126952.36888973393
2880,126952.36888973393
2881,145020.72682146748
2882,166332.1233563327
2883,175829.59355121828
2884,205480.23220842204
2885,155908.0707034095
2886,150580.22156969318
2887,121161.2285269988
2888,188570.1023492355
2889,71357.42140747685
2890,134365.02855403489
2891,160309.33737908816
2892,71357.42140747685
2893,71357.42140747685
2894,71357.42140747685
2895,186022.00058963208
2896,192971.36902491422
2897,204785.29536489383
2898,214051.11994527
2899,184863.77251708505
2900,193666.3058684424
2901,191349.8497233484
2902,180230.86022689694
2903,236752.39016719165
2904,229339.7305028907
2905,133901.73732501606
2906,252967.58318284998
2907,149190.34788263676
2908,138071.35838618534
2909,286324.5516722042
2910,71357.42140747685
2911,129963.76187835619
2912,149190.34788263676
2913,137608.06715716654
2914,71357.42140747685
2915,71357.42140747685
2916,137608.06715716654
2917,204785.29536489383
2918,71357.42140747685
2919,221927.07083858977
